name,category,neighborhood,full_address,rating,review_count,phone,website,links_on_site,google_maps_url,scraped_at
Baker & Baker,"Pastry shop, Bakery, Cake shop, Wholesale bakery",Addis Ababa 1000,"Djibouti St, Addis Ababa 1000, Ethiopia",3.5,2.0,+251 90 148 5548,,,,2026-05-10T06:42:25.414446+00:00
Bakers mart,Food products supplier,Addis Ababa,"2Q3Q+6F7, Djibouti St, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:25.414446+00:00
Jemo mikael deldey( ሚካኤል- ጀርመን ድልድይ,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",4.4,42.0,,,,,2026-05-10T06:42:32.090787+00:00
Desta And Haile Baker And Sale Partnership,Manufacturer,Woreda 03,"Woreda 03, Ethiopia",,,+251 91 190 8248,,,,2026-05-10T06:42:32.090787+00:00
Fuabel Bakery,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",4.3,4.0,,,,,2026-05-10T06:42:32.090787+00:00
አዝሙድ ዳቦ /Azmud Bakery/,Bakery,Addis Ababa,"XQJ5+64R, Semit-Ayat, Addis Ababa, Ethiopia",5.0,1.0,+251 91 100 9382,,,,2026-05-10T06:42:32.090787+00:00
Dukamo Coffee Bole | ዱካሞ ቡና,Coffee shop,Addis Ababa,"Mafi City Center Mall, Cameroon St, Addis Ababa, Ethiopia",4.5,270.0,+251 93 344 3322,https://www.dukamocoffee.com/,,,2026-05-10T06:42:32.090787+00:00
Mohammed Fatuma And Friends Baker And Keki Partner,Manufacturer,Woreda 04,"Woreda 04, Ethiopia",,,+251 91 137 4905,,,,2026-05-10T06:42:32.090787+00:00
Ruman Bakery | ሩማን ዳቦና ኬክ,Bakery,Addis Ababa,"XQ47+RCQ, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:42:32.090787+00:00
Abyssinia Bakery,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",4.0,5.0,,,,,2026-05-10T06:42:36.562561+00:00
Z Boss Pastry & Restaurant,Coffee shop,Addis Ababa,"2Q2J+RJC, Addis Ababa, Ethiopia",4.2,89.0,+251 97 775 7777,,,,2026-05-10T06:42:36.562561+00:00
Galani Coffee,Coffee shop,Addis Ababa,"Jacros - Salite Mehret Rd, Addis Ababa, Ethiopia",4.3,430.0,+251 92 923 6043,http://galanicoffee.com/,http://wix.com/?utm_campaign=vir_created_with | https://deliveraddis.com/restaurants/galani | https://maps.app.goo.gl/FKWHsUvSHqhD5qLQ9 | https://maps.app.goo.gl/WyamCeMJSnXJUTe58 | https://maps.app.goo.gl/esQvfEMaeT5G1BSMA | https://maps.app.goo.gl/rCp7mk3746Kn1A597 | https://maps.app.goo.gl/yyt5RHYKJL3dMgVz9 | https://www.facebook.com/GalaniCoffee/ | https://www.galanicoffee.com | https://www.galanicoffee.com/about-us | https://www.galanicoffee.com/cafe-menus | https://www.galanicoffee.com/contact-us | https://www.galanicoffee.com/events | https://www.galanicoffee.com/learning | https://www.instagram.com/galanicoffee/,,2026-05-10T06:42:36.562561+00:00
Caffeol Coffee,Coffee shop,Addis Ababa,"Addis Ababa, Ethiopia",4.3,93.0,+251 97 236 3571,http://www.caffeolcoffee.com/,https://caffeolcoffee.com/ | https://caffeolcoffee.com/coffee-shop/ | https://caffeolcoffee.com/contact/ | https://caffeolcoffee.com/get-to-know-us/ | https://caffeolcoffee.com/privacy-policy/ | https://caffeolcoffee.com/product-category/ethiopian-speciality-coffee/ | https://caffeolcoffee.com/product/arabic-qahwa/ | https://caffeolcoffee.com/product/black-pearl-yirgachefe-ethiopian-specialty-coffee/ | https://caffeolcoffee.com/product/the-forest-limmu-ethiopian-specialty-coffee/ | https://caffeolcoffee.com/product/the-ol-special-house-blend-ethiopian-specialty-coffee/ | https://caffeolcoffee.com/product/the-peak-guji-hambela-ethiopian-specialty-coffee/ | https://caffeolcoffee.com/return-policy/ | https://caffeolcoffee.com/shop/ | https://caffeolcoffee.com/supporting-women-farmers/ | https://caffeolcoffee.com/terms-and-conditions/ | https://www.facebook.com/CaffeolCoffee | https://www.instagram.com/caffe.ol/,,2026-05-10T06:42:36.562561+00:00
Canaan Bakery and Pastry,Bakery,Addis Ababa,"Ayat Condominiums, Addis Ababa, Ethiopia",5.0,3.0,,,,,2026-05-10T06:42:36.562561+00:00
Mamokacha,"Coffee shop, Restaurant",Addis Ababa,"XQVH+WF5, Addis Ababa, Ethiopia",4.4,244.0,+251 95 598 7640,http://mamokachaplc.com/,"https://goo.gl/maps/VtbjmcDkqhCBwngX8 | https://goo.gl/maps/Y1LPdKC6k7y6U9bS8 | https://goo.gl/maps/mfgQJdYLT5nF96xj8 | https://goo.gl/maps/vR415qqiLicJ9kY2A | https://mamokachaplc.com/ | https://mamokachaplc.com/Hotel-resorts | https://mamokachaplc.com/about-mamokacha/ | https://mamokachaplc.com/about/ | https://mamokachaplc.com/agro-processing | https://mamokachaplc.com/agro-processing/ | https://mamokachaplc.com/coffee | https://mamokachaplc.com/contact/ | https://mamokachaplc.com/hotel | https://mamokachaplc.com/hotel-resorts/ | https://mamokachaplc.com/hotel/ | https://mamokachaplc.com/mamokacha-menu/ | https://mamokachaplc.com/restaurant | https://mamokachaplc.com/retail | https://mamokachaplc.com/retail/ | https://www.google.com/maps/place/Refenti+(Bole+Bulbula)/@8.9485018,38.7847881,15z/data=!4m6!3m5!1s0x164b8381b5827fdb:0xf5710bcf42a8f118!8m2!3d8.9485018!4d38.7847881!16s%2Fg%2F11rrjr4s40?entry=ttu | https://www.tripadvisor.com/Restaurant_Review-g293791-d10326579-Reviews-Mamokacha_Cafe-Addis_Ababa.html",,2026-05-10T06:42:36.562561+00:00
Shoa Dabo | Kality | ሸዋ ዳቦ | ቃሊቲ,Bakery,Addis Ababa,"VQX9+CGG, Addis Ababa, Ethiopia",4.0,7.0,,,,,2026-05-10T06:42:36.562561+00:00
Puratos Ethiopia (factory),Food manufacturer,Alem Gena,"WMGP+MX, Alem Gena, Ethiopia",4.5,4.0,+251 97 512 2575,http://www.puratos-ethiopia.com/,http://www.puratos-ethiopia.com/en | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fbakery | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fbakery%2Fbakery_mixes | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fbakery%2Fbread_improver | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fbakery%2Fegg_wash_alternative | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fbakery%2Fglazes | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fbakery%2Fmargarines_and_specialtyfats | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fbakery%2Fsourdough | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fchocolate | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fchocolate%2Fcompound_chocolate | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fpatisserie | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fpatisserie%2Fcake_and_sponge_mixes | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fpatisserie%2Fcustard_cream_mixes | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fpatisserie%2Fglazes | http://www.puratos-ethiopia.com/en/products?tag=ethiopia%3Aproducts%2Fcategories%2Fpatisserie%2Fnon-dairy_toppings | http://www.puratos-ethiopia.com/en/recipes/Celebration_cake | http://www.puratos-ethiopia.com/en/recipes/Crusty_rolls_buns | http://www.puratos-ethiopia.com/en/recipes/Ice-cream | http://www.puratos-ethiopia.com/en/recipes/Sponge-Cake-Base | http://www.puratos-ethiopia.com/en/recipes/Waffle | http://www.puratos-ethiopia.com/en/recipes/chocolate-muffin | http://www.puratos-ethiopia.com/en/recipes/cookie | http://www.puratos-ethiopia.com/en/recipes/custard-pie | http://www.puratos-ethiopia.com/en/recipes/red-velvet-cream-cake | http://www.puratos-ethiopia.com/en/recipes/red-velvet-sponge-cake | http://www.puratos-ethiopia.com/en/recipes?tags=ethiopia%3Arecipes%2Fcategories%2Fbakery | http://www.puratos-ethiopia.com/en/recipes?tags=ethiopia%3Arecipes%2Fcategories%2Fchocolate | http://www.puratos-ethiopia.com/en/recipes?tags=ethiopia%3Arecipes%2Fcategories%2Fpatisserie | http://www.puratos-ethiopia.com/en/system-pages/cookie-policy | https://twitter.com/PuratosGroup | https://www.facebook.com/puratosethiopia | https://www.instagram.com/puratosethiopia/ | https://www.linkedin.com/company/puratos | https://www.puratos-ethiopia.com/en/about-puratos | https://www.puratos-ethiopia.com/en/about-puratos/jobs | https://www.puratos-ethiopia.com/en/about-puratos/our-commitments/nutrition | https://www.puratos-ethiopia.com/en/about-puratos/our-commitments/our-commitments-to-you-and-to-future-generations | https://www.puratos-ethiopia.com/en/about-puratos/our-way-of-acting | https://www.puratos-ethiopia.com/en/blog | https://www.puratos-ethiopia.com/en/consumer-insights | https://www.puratos-ethiopia.com/en/consumer-insights/taste-tomorrow | https://www.puratos-ethiopia.com/en/contact-us | https://www.puratos-ethiopia.com/en/knowledge-base | https://www.puratos-ethiopia.com/en/news | https://www.puratos-ethiopia.com/en/news/major-acquisition-set-to-transform-puratos-s-canadian-chocolate- | https://www.puratos-ethiopia.com/en/news/puratos-appoints-a-new-ceo-and-chairman-of-the-board | https://www.puratos-ethiopia.com/en/news/puratos-starts-chocolate-production-in-cote-d-ivoire | https://www.puratos-ethiopia.com/en/news/puratos-to-reinvent-packaging-for-a-better-planet- | https://www.puratos-ethiopia.com/en/products | https://www.puratos-ethiopia.com/en/products/Cremyvit | https://www.puratos-ethiopia.com/en/products/Olix | https://www.puratos-ethiopia.com/en/products/Satin-cream-cake-vegan | https://www.puratos-ethiopia.com/en/products/Supergato-Sponge-cake-red-velvet | https://www.puratos-ethiopia.com/en/products/ambiante | https://www.puratos-ethiopia.com/en/products/baking-powder | https://www.puratos-ethiopia.com/en/products/brillo | https://www.puratos-ethiopia.com/en/products/carat-cocoa-powder | https://www.puratos-ethiopia.com/en/products/cubease | https://www.puratos-ethiopia.com/en/products/diana | https://www.puratos-ethiopia.com/en/products/mimetic | https://www.puratos-ethiopia.com/en/products/mixo | https://www.puratos-ethiopia.com/en/products/pantera | https://www.puratos-ethiopia.com/en/products/puratos-topping | https://www.puratos-ethiopia.com/en/products/satin-cream-cake | https://www.puratos-ethiopia.com/en/products/satin-cream-cake-red-velvet | https://www.puratos-ethiopia.com/en/products/sugar-paste | https://www.puratos-ethiopia.com/en/products/sunset-glaze | https://www.puratos-ethiopia.com/en/products/supergato-spong-cake-concentrated | https://www.puratos-ethiopia.com/en/recipes | https://www.puratos-ethiopia.com/en/services | https://www.puratos-ethiopia.com/en/system-pages/cookie-policy | https://www.puratos-ethiopia.com/en/system-pages/privacy-policy | https://www.puratos.com | https://www.youtube.com/@PuratosGroup,,2026-05-10T06:42:40.435160+00:00
ኡስሚ ዳቦ ቤት,Bakery,Addis Ababa,"2M3W+FHH, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:42:40.435160+00:00
Cupcakes delight,Coffee shop,Addis Ababa,"2Q92+MXG, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:42:40.435160+00:00
Werko Foziya And Frends Bakerys P/S,Manufacturer,Woreda01,"Woreda01, Ethiopia",,,+251 98 487 8527,,,,2026-05-10T06:42:40.435160+00:00
Etete Coffee - Atlas Shala /Premium Outlet/ (እቴቴ ቡና),Coffee shop,Addis Ababa,"2Q3M+W3J, Addis Ababa, Ethiopia",4.5,239.0,+251 94 333 3435,http://www.etetebusinessgroup.com/,,,2026-05-10T06:42:40.435160+00:00
Tsiwon Bonsa And Friendes Baker Ps,Manufacturer,Addis Ababa,"2Q6G+WRV, Addis Ababa, Ethiopia",5.0,1.0,+251 90 145 4791,,,,2026-05-10T06:42:40.435783+00:00
Coffeecology megenagna,Coffee shop,Addis Ababa,"2QCW+GV6, Kenenisa Ave, Addis Ababa, Ethiopia",4.3,200.0,,http://coffeecology.et/,,,2026-05-10T06:42:40.435783+00:00
Katy cafe & restaurant,Coffee shop,Addis Ababa,"2M3X+M3H, Addis Ababa, Ethiopia",3.2,5.0,,,,,2026-05-10T06:42:40.435783+00:00
Betina Baker and pastry,Bakery,Addis Ababa 1000,"Bulbula, Addis Ababa 1000, Ethiopia",,,+251 91 130 2299,,,,2026-05-10T06:42:40.435783+00:00
Etet Café and pastry,Bakery,Addis Ababa,"VRC6+GV5, next to Hope Land Academy, tulu dimtu, Addis Ababa, Ethiopia",5.0,1.0,+251 95 499 7979,,,,2026-05-10T06:42:43.321260+00:00
Yetete Enjera,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 93 354 7754,,,,2026-05-10T06:42:43.321260+00:00
ፍቅር ኬክ ቤት || Feker Cake House,Bakery,Addis Ababa,"S.C, Deberzeyit Road, Addis Ababa, Ethiopia",5.0,1.0,+251 95 030 7194,https://t.me/fikir5858,https://t.me/s/fikir5858 | https://telegram.org/ | https://telegram.org/dl?tme=d8ed6b890c5e184793_5785226161876090048,,2026-05-10T06:42:43.321260+00:00
GRACE Bakery and Pastry,Bakery,Addis Ababa,"VRC7+QH6, Addis Ababa, Ethiopia",5.0,1.0,+251 91 152 4422,,,,2026-05-10T06:42:43.321804+00:00
Sofi bakery,Bakery,Addis Ababa,"VQJC+C54, Gelan condominium, Addis Ababa, Ethiopia",5.0,3.0,+251 91 107 3695,,,,2026-05-10T06:42:43.321804+00:00
Biruk Bread & Sweet,Bakery,Addis Ababa 0000,"total, Tulu dimtu, Addis Ababa 0000, Ethiopia",5.0,3.0,+251 97 434 3876,,,,2026-05-10T06:42:43.321804+00:00
Amen Bakery,Bakery,Addis Ababa,"VRF9+P84, Addis Ababa, Ethiopia",5.0,3.0,+251 91 756 6298,,,,2026-05-10T06:42:43.321804+00:00
Sheger Bread and Flour Factory | kality | ሸገር ዳቦ | ቃሊቲ,Bakery,Addis Ababa,"10/11, Addis Ababa, Ethiopia",4.4,8.0,,,,,2026-05-10T06:42:43.321804+00:00
Al Bereka Bakery,Bakery,Addis Ababa,"XQ48+XCH, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:43.321804+00:00
ENKOY BAKERY,Bakery,Addis Ababa,"WPCP+93J, Addis Ababa, Ethiopia",5.0,4.0,+251 91 473 6474,,,,2026-05-10T06:42:49.088004+00:00
JABA BAKERY,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",5.0,3.0,+251 91 125 3923,,,,2026-05-10T06:42:49.088004+00:00
Verona bakery,Bakery,Addis Ababa,"Alembank tax erya, Addis Ababa, Ethiopia",5.0,6.0,+251 96 871 7171,,,,2026-05-10T06:42:49.088004+00:00
Dire bakery,Bakery,Addis Ababa,"VR75+HV, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:42:49.088004+00:00
Abyssinia Bakery(NO 1),Bakery,Addis Ababa,"XQ5F+345, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:49.088004+00:00
Fortune Pastry and Bakery,Bakery,Addis Ababa 1111,"Bulbula, Addis Ababa 1111, Ethiopia",5.0,1.0,+251 91 216 3164,https://www.fortunepastry.com/,,,2026-05-10T06:42:49.088004+00:00
Abdulaziz betelhem and friends bakery,Bakery,WR96+HMP,"WR96+HMP, Ethiopia",5.0,2.0,,,,,2026-05-10T06:42:49.088004+00:00
Bakery and pastry,Bakery,Addis Ababa,"WPMV+WR2, Addis Ababa, Ethiopia",4.0,1.0,,,,,2026-05-10T06:42:49.088004+00:00
Aarif bakery,Bakery,Addis Ababa,"XQ69+3JC, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:49.088004+00:00
ፓስር,Bakery,Addis Ababa,"XQ38+W2R, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:49.088004+00:00
Veronesi Tutti Appesi,Bakery,Addis Ababa,"WQ68+R2P, Addis Ababa, Ethiopia",5.0,4.0,,,,,2026-05-10T06:42:49.088004+00:00
Ayresam,Bakery,Gelan,"VRG2+HP2, Gelan, Ethiopia",,,,,,,2026-05-10T06:42:49.088004+00:00
ዮናስ ዳቦ ቤት,Bakery,Addis Ababa,"VQ6X+5XX, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:49.088004+00:00
Fula bakery/ፉላ ዳቦ ቤት,Bakery,Addis Ababa,"VQH7+3RM, Addis Ababa, Ethiopia",3.7,3.0,,,,,2026-05-10T06:42:49.088004+00:00
Yeshi Bakery | Haile Garment | የሺ ዳቦ ቤት | ሃይሌ ጋርመንት,Bakery,Addis Ababa,"Unnamed Road, Addis Ababa, Ethiopia",4.8,4.0,+251 91 137 4083,,,,2026-05-10T06:42:49.088004+00:00
Memak Bakery,Bakery,Addis Ababa 1000,"XQ2P+WGM, Addis Ababa 1000, Ethiopia",4.5,4.0,+251 92 755 0902,,,,2026-05-10T06:42:54.084042+00:00
Mark Bakery and Pastry,Bakery,Feche Roye,"VR8G+V7X, Kilinito, Feche Roye, Ethiopia",4.8,4.0,,,,,2026-05-10T06:42:54.084042+00:00
Opera pastry shop #2,Coffee shop,Addis Ababa,"WQXJ+CWC, Addis Ababa, Ethiopia",5.0,1.0,+251 91 195 3565,,,,2026-05-10T06:42:54.084042+00:00
Classic cafe and pastry,Cafe,Addis Ababa,"WQ69+47, Addis Ababa, Ethiopia",4.3,4.0,,,,,2026-05-10T06:42:54.084042+00:00
Delta Production & Commercial Enterprise,"Bakery, Telecommunications service provider",Addis Ababa,"Unnamed Road, Addis Ababa, Ethiopia",5.0,3.0,+251 91 196 0582,,,,2026-05-10T06:42:54.084042+00:00
እናት ዳቦና ኬክ,Bakery,Addis Ababa,"7/8, 9, Addis Ababa, Ethiopia",,,+251 91 936 2026,,,,2026-05-10T06:42:54.084042+00:00
Shewit Pastry,Pastry shop,Addis Ababa,"VR46+7JW, Tuludimtu Square, Addis Ababa, Ethiopia",,,+251 96 507 0909,https://shewitpastry.shop/,,,2026-05-10T06:42:54.084042+00:00
Tomoz Bakery Ad Paistry,Restaurant,7/8/9,"7/8/9, Ethiopia",5.0,1.0,+251 91 240 5466,,,,2026-05-10T06:42:54.084042+00:00
Bakery,Bakery,Addis Ababa,"22 Area, Addisu Asphalt Road, Addis Ababa, Ethiopia",3.5,2.0,,,,,2026-05-10T06:42:54.084042+00:00
Hana bakery,Bakery,Addis Ababa,"VR8F+F58, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:54.084042+00:00
Emnet cookies,Bakery,Addis Ababa,"Near to tulu dimtu, secondary and preparatory school, Addis Ababa, Ethiopia",5.0,1.0,+251 91 156 4600,,,,2026-05-10T06:42:54.084042+00:00
Elban Bakery,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",5.0,5.0,+251 91 142 3927,,,,2026-05-10T06:42:54.084042+00:00
Amar bakery,Bakery,Addis Ababa,"VQ9P+QVF, Alem Tena, Addis Ababa, Ethiopia",,,+251 94 819 2660,,,,2026-05-10T06:42:54.084042+00:00
Kaliti Food Share Company | ቃሊቲ ፉድ ሼር ኮምፕሌክስ,Manufacturer,Addis Ababa,"WQ39+F6J, 4, Addis Ababa, Ethiopia",4.5,21.0,+251 11 439 0144,,,,2026-05-10T06:42:54.084042+00:00
Segem Bakery & Pastry,Bakery,Addis Ababa,"WPWW+P2P, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:42:54.084042+00:00
Yam pastry & bakery,Bakery,Addis Ababa,"WPCP+26, Addis Ababa, Ethiopia",4.6,9.0,,,,,2026-05-10T06:42:54.084042+00:00
Amnen Cookies,Cookie shop,Addis Ababa 1165,"lafto 09, Addis Ababa 1165, Ethiopia",5.0,2.0,+251 70 112 8530,,,,2026-05-10T06:42:58.810935+00:00
Nolawi Bakery & Pastry | Bulbula,Bakery,Addis Ababa,"XQ3P+2XV, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:58.810935+00:00
Roza bakery,Store,Addis Ababa,"WQXH+MVM, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:58.810935+00:00
Awash Bakery | Saris 58 | አዋሽ መጋገርያ | ሳሪስ 58,Bakery,Addis Ababa,"WQW5+554, Addis Ababa, Ethiopia",4.2,5.0,+251 98 834 7566,,,,2026-05-10T06:42:58.810935+00:00
Fula Bakery,Bakery,Addis Ababa,"WQXH+FR7, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:58.810935+00:00
Royal Bakery & Pastry,Bakery,Addis Ababa,"WPWW+VF3, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:42:58.810935+00:00
maleti,Bakery,Addis Ababa,"WP9M+QG6, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:42:58.810935+00:00
Yonas Bakery,Bakery,Addis Ababa,"VR62+52R, Unnamed Road, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:42:58.810935+00:00
Saris Addisu Sefer |Lewam Bakery ልዋም ዳቦ ቤት,Bakery,Addis Ababa,"XQ4F+CCJ, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:42:58.810935+00:00
Sokem Bakery & Pastry,Bakery,WR7G+XMV,"WR7G+XMV, Ethiopia",,,,,,,2026-05-10T06:42:58.810935+00:00
90's Bakery & Coffee | Bulbula 40/60,Bakery,Addis Ababa,"WQXG+GRM, Addis Ababa, Ethiopia",4.0,2.0,,,,,2026-05-10T06:42:58.810935+00:00
Belay Teklu Pastry በላይ ተክሉ ብስኩት ቤት - Lafto ላፍቶ,Coffee shop,Addis Ababa,"XP2X+X2J, Addis Ababa, Ethiopia",4.4,14.0,,,,,2026-05-10T06:42:58.810935+00:00
TIZTA INJERA,Bakery,Addis Ababa,"XQ36+33X, Addis Ababa, Ethiopia",5.0,1.0,+251 91 144 0154,,,,2026-05-10T06:42:58.810935+00:00
አብነት ደሳለኝ,Bakery,Addis Ababa,"WP8P+7X2, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:42:58.810935+00:00
electrospaceX,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 90 400 2487,https://www.electrospacex.com/,https://www.electrospacex.com/ | https://www.electrospacex.com/about/ | https://www.electrospacex.com/contact/ | https://www.electrospacex.com/portfolio/ | https://www.electrospacex.com/services/,,2026-05-10T06:42:58.810935+00:00
Abay Bakery,Bakery,Addis Ababa,"WQMF+FXV, Addis Ababa, Ethiopia",1.0,1.0,,,,,2026-05-10T06:42:58.810935+00:00
